sequence,taxon_id,Name,Common name,Latitude,Longitude,type locality
1348,540176,Rhinophis goweri,Eastern Ghats Snake,11.467,78.167,"Type locality: Noolathu Kombai, Bodamalai hills (11°28’ N 78°10’ E; ca. 980 m elevation) situated between Namakkal and Salem districts in Tamil Nadu state, India."
1450,32381,Rhinophis travancoricus,Tamil Nadu Earth Snake,8.526,77.054,"Type locality: „near Trevandrum, at the 6th mile-stone towards Vambayam"""
1360,1119895,Rhinophis tricoloratus,Rhinophis tricoloratus,6.21,80.3894,"Type locality: “Kurakstevatta estate, Kudawa villege on border of Sinharaja forest, Near Veddagala, Ratnapura District, Sbaragamuwa Province” (WICKRAMASINGHE et al. 2009)"
1349,111721,Rhinophis zigzag,Zigzag Rhinophis,6.9,81.1333,"Type locality: “Bibilegema Rd.”, near Passara, Province of Uva. There are no precise coordinates for the locality, though Bibilegama is at 06°54’N, 81°08’ E and approximately 1,000 m elevation."
1425,540177,Rhinotyphlops ataeniatus,Somali blind-snake,4.1833,42.0833,"Type locality: Dolo, la frontiera Italo-Etiopica [= Somalia] (04°11’N, 42°05’E, elevation 200 m) [= near the Ethiopian-Somali border]"
1434,32716,Rhinotyphlops boylei,Boyle's Beaked Blind Snake,-23.2061,20.0038,"Type locality: “Gemsbok Pan, Ghansi district, West Kalahari”"
1435,32736,Rhinotyphlops leucocephalus,White-headed Beaked Snake,8.467,47.35,"Type locality: Las Anod, 2400 ft. elevation, 8˚ 28' N, 47˚ 21' E, Somalia."
708,540178,Rhinotyphlops scorteccii,Scortecci’s blind-snake,2.013,45.4926,"Type locality: 10km south of Afgoi (40 km south of Mogadiscio), on sand dune road to Merca, Benadir Province, Somali."
2022,33844,Rhoptropus taeniostictus,Angola Slender Gecko,-15.1995,12.5529,"Type locality: km 60 on the street from Mossamedes to Sá da Bandeira, Mossamedes district."
781,558942,Rhynchocalamus dayanae,Dayan's Kukri Snake,30.7317,34.7709,"Type locality: road no. 40 near Nafha Prison, Negev Mountain, Israel, 30.7317 N 34.7709 E WGS84, 700 m above sea level (a.s.l.) "
2219,34846,Riama anatoloros,Riama anatoloros,-0.45,-77.55,"Type locality: La Bonita [77° 33’ W, 00°27’ S], Napo [Sucumbíos], ca. 1500 m elevation"
2220,34848,Riama cashcaensis,Kizorian's Lightbulb Lizard,-1,-79,"Type locality: Guaranda, Bolívar, Ecuador [79°00’ W, 01° 60’ S], 2640 m elevation."
1224,34843,Riama inanis,Riama inanis,,,
858,34837,Riama meleagris,Brown Lightbulb Lizard,-1.1433,-79.9853,Type locality: Western Ecuador
1853,34839,Riama orcesi,Riama orcesi,-0.4167,-78,"Type locality: 3.3 km (by road) ESE Cuyujua, Napo. Ecuador [78° 00 W, 00° 25’ S], 2350 m elevation."
2221,34831,Riama stigmatoral,Riama stigmatoral,-2.1939,-78.6892,"Type locality: Pailas, a tambo on the trail between Sevilla de Oro and Méndez, on the eastern or notheastern facing slope, Morona-Santiago, Ecuador"
92,540181,Riama yumborum,Riama yumborum,-0.11778,-78.607555,"Type locality: Nanegal, Santa Lucía Cloud Forest Reserve, 0.11778° N; 78.607555° W (DD, WGS84), 1580–1591 m, Provincia Pichincha, Ecuador"
751,1119894,Riolama grandis,Riolama grandis,0.7936,-66.0236,"Type locality: Bacia do Gelo’, in the highlands of the Serra da Neblina, Parque Nacional do Pico da Neblina, Santa Isabel do Rio Negro, Amazonas State, Brazil (0°47’37”N, 66°01’25”W; 2.013 m elevation; datum WGS84)"
90,540182,Riolama inopinata,Riolama inopinata,5.86889,-62.07444,"Type locality: summit of Murisipán-tepui, Bolívar State, Venezuela (5°52′08′′N, 62°04′28′′W; 2400 m elevation."
2226,34826,Riolama leucosticta,White-spotted Riolama,4.734,-60.733,"Type locality: Summit of Mount Roraima, Venezuela, 8600 ft elevation."
2041,111816,Riolama luridiventris,Riolama luridiventris,4.1833,-66.7167,"Type locality: Cumbre del Cerro Marahuaca, Parque Nacional Duida-Marahuaca, Municipio Atabapo, Estado Amazonas, Venezuela, 2480 m [elevation]"
829,1119893,Riolama stellata,Riolama stellata,0.79389,-66.025,"Type locality: ‘Bacia do Gelo’, in the highlands of the Serra da Neblina, Parque Nacional do Pico da Neblina, Santa Isabel do Rio Negro, Amazonas State, Brazil (0°47’34”N, 66°01’30”W; 2000 m a.s.l., datum WGS84)"
629,34825,Riolama uzzelli,Riolama uzzelli,,,"Type locality: Venezuela: Amazonas: Cumbre del Cerro Marahuaca, 1850 m elevation (paratype)"
1614,1250067,Riopa anguina,Burmese Writhing Skink,21.095139,94.144917,Type locality: Pegu district
1606,1250076,Riopa lineolata,Striped Writhing Skink,16.4861,97.6103,"Type locality: ‘Martaban’ (= Mottama, southern Myanmar). The intended formal description gave the type locality as ‘Martaban, opposite to Moulmein’."
1607,1250078,Riopa popae,Pope's Writhing Skink,20.3265,95.2266,"Type locality: mt. Popa, 1250 m elevation, Burma"
1608,1250082,Riopa vosmaerii,Vosmer's Writhing Skink,,,Type locality: “Java” (in error)
2814,111827,Ristella travancorica,Travancore Ristella,11.53,76.1,"Type locality: Travancore hills, Wynad, and the Anamallays up to 5000 feet."
688,318752,Rodriguesophis chui,Rodriguesophis chui,-12.6608,-39.9625,Type locality: Brazil: Bahia: Santo Inacio.
1755,318754,Rodriguesophis scriptorcibatus,Rodriguesophis scriptorcibatus,-14.7738,-41.0444,Type locality: Brazil: Bahia: Ibiraba
91,540184,Rondonops xanthomystax,Rondonops xanthomystax,-4.3089,-58.6364,"Type locality: left bank of Rio Abacaxis, São Sebastião, Borba (4°18'32""S, 58°38'11""W), Amazonas, Brazil"
1589,31389,Salea gularis,Indian Bush Agama,,,Type locality: “Mirzapore ?”
2508,540185,Saltuarius eximius,Cape Melville Leaf-tailed Gecko,-14.27722,144.49111,"Type locality: Melville Range (14°16'38"" S, 144°29'28"" E, elevation 500 m), Cape Melville National Park, north-east Queensland."
2649,28736,Saphenophis antioquiensis,Dunn's Saphenophis Snake,6.1833,-75.6375,"Type locality: San Pedro, Antioquia, Colombia, elevation 2560 m."
2378,112043,Saproscincus eungellensis,Eungella Shadeskink,-21.15,148.633,"Type locality: upper Finch Hatton Creek (21° 09’ S, 148° 38’ E)."
1804,540187,Saproscincus saltus,Cape Melville Shadeskink,-14.27722,144.49111,"Type locality: Melville Range (14°16'38"" S, 144°29'28"" E, elevation 500 m), Cape Melville, north-east Queensland"
1281,1031650,Saurodactylus slimanii,Slimani Gecko,30.2956,-6.9176,"Type locality: 10 km south of Ouarzazate, Morocco."
1174,73947,Sceloporus halli,Hall's Spiny Lizard,16.4333,-95.8833,"Type Locality: San José Lachiguiri, Oaxaca, Mexico."
3029,112179,Sceloporus lunae,Luna's Spiny Lizard,14.6349,-90.5069,"Type Locality: Plateau of Guatemala, 1500 meters elevation."
372,37693,Scelotes duttoni,Dutton's Burrowing Skink,-19.2905,35.5981,"Type locality: Ponta Chinhongue, Benguerua Island, Mozambique"
1723,37681,Scelotes poensis,Fernando Po Burrowing Skink,-35.804108,148.994695,"Type locality: base of Pic de Santa Isabel, Fernando Po"
1724,37678,Scelotes uluguruensis,Uluguru fossorial skink,-7.0578,36.7357,"Type locality: Bagilo, Uluguru Mountains, Tanzania"
544,112311,Scincella apraefrontalis,Huulien Ground Skink,21.667,106.333,"Type locality: Huu Lien Nature Reserve, Huu Lung District, Lang Son Province (21°40’N, 106°20’E), elevation ca. 200 m."
1100,1161401,Scincella baraensis,Scincella baraensis,11.82833,107.00856,"Type locality: Ba Ra Mountain, Binh Phuoc Province, Vietnam; coordinates 11°49’42.0” N, 107°00’30.8” E; elevation 337 m elevation (Fig. 2 in Nguyen et al. 2020)."
1218,37672,Scincella capitanea,Scincella capitanea,28.3856,83.8831,"Type locality: 3 km W . of Dhampus, 1850 m elevation, Annapurna region, Central Nepal."
2148,112313,Scincella darevskii,Scincella darevskii,21.5717,103.4756,"Type locality: Tuan Giao District, Dien Bien Province (21°34’18’’ N 103°28’32’’ E), elevation 1450 m above sea level."
2651,37664,Scincella macrotis,Scincella macrotis,6.0737,93.9725,Type locality: Nicobar Islands
673,112316,Scincella ochracea,Scincella ochracea,20.989167,103.574056,Type locality: “? Indochine française (ou Yunnan ?)”
592,112317,Scincella potanini,Scincella potanini,30.0478,101.9534,"Type locality: “town of Ta-tsien-Iu” (= Kangding Co.), Sichuan Prov., China"
718,37661,Scincella przewalskii,Scincella przewalskii,35.7486,102.5224,"Type locality: Dschachar Mountain, on the upper Chuanche (= Bailong Jiang?), Gansu Prov., China."
1238,112318,Scincella punctatolineata,Burma Smooth Skink,21.5315,93.934278,"Type locality: Bia-po, Karin Hills, Burma"
2457,37810,Scincella rara,Scincella rara,14.3333,108.6,"Type locality: Buoenloy Anhche district, Gi-Lai province, Vietnam (14° 20' N, 108° 36'E) 750 m elevation (only found at the type locality)."
1742,112321,Scincella schmidti,Scincella schmidti,31.47,102.295,"Type locality:  Mt. Washan, W. Szechwan [= Sichuan], China."
1743,37655,Scincella victoriana,Scincella victoriana,22.8642,93.9496,"Type locality:  Mt Victoria, Pokokku-Chin Hills, Myanmar (= Burma)"
1193,37639,Scincus hemprichii,Hemprich's Skink,15.5833,42.0167,"Type locality: Massaua, Abyssinien (probably in error fide ARNOLD 1986). Most likely “southern Tihama near jizan in Saudi Arabia or the vicinity of al-Luhayyah on the Yemen coast” (fide SCHÄTTI & GÜNTHER 2001)."
540,37635,Scolecoseps acontias,Sandy Limbless Skink,-6.7924,39.2083,"Type locality: Dar es Salaam, Tanzania."
50,738139,Scolecoseps broadleyi,Broadley's Limbless Skink,-10.835661,40.5565,"Type locality: near Maganja, Palma District, Cabo Delgado Province, Mozambique (10°50’08.2” S, 40°33’25.4” E)."
373,37637,Scolecoseps litipoensis,Litipo sand skink,-10.0333,39.4833,"Type locality: Litipo forest, at the base of a steep hillside just east of Lake Lutamba at 180 m, Lindi District and Region, Tanzania (10° 02’ S, 39° 29’ E)."
2074,112368,Scriptosaura catimbau,Scriptosaura catimbau,-8.48694,-37.28111,"Type locality: Fazenda Porto Seguro (08°29’13’’S, 37°16’52’’W), municipality of Buíque, Parque Nacional do Catimbau: State of Pernambuco: Brazil."
492,1499824,Selvasaura candesi,Selvasaura candesi,-8.716006,-76.956194,"Type locality: Huánuco Department, Marañón Province, 11 km SW San Pedro de Chonta, on the road to Antaquero Community; 8°42'59.6""S, 76°57'22.3""W; 2,458 m elevation."
1547,1304723,Selvasaura evasa,Selvasaura evasa,-6.68389,-77.69564,"Type locality: San Martín Department, Mariscal Cáceres Province, Huicungo District, Laurel; 06°41'2""S, 77°41'44.3""W; 2,762 m"
491,1499823,Selvasaura mamaduluae,Selvasaura mamaduluae,-3.753068,-78.536519,"Type locality: Ecuador, Cordillera del Cóndor, provincia de Zamora Chinchipe, cantón Yantzaza, parroquia Los Encuentros (3.753068° S, 78.536519° W; 1,483 m [elevation]"
1725,37629,Sepsina alberti,Albert's Burrowing Skink,-19.125,13.182,Type locality: Kaokoveld
2937,37628,Sepsina copei,Sepsina Skink,-12.626,13.3555,"Type locality: Dombe, Benguella, and Novo Redondo, N of Benguella, Angola"
1239,1304683,Sepsiscus pluto,Cape York Worm-skink,-11.55,142.4333,"Type locality: McDonald Crossing, Cockatoo Creek, 115 km S of Bamaga, Cape York, in 11° 33’ S, 142° 26’ E, Qld."
2446,1474107,Siagonodon exiguum,Siagonodon exiguum,-1.6325,-56.5581,"Type locality: Monte Branco Plateau located in the Saracá-Taquera National Forest, Pará, Brazil (01°37’56.99”S, 56°33’29.03”W, 195 meters above sea level (m a.s.l.)"
2827,28701,Sibon dunni,Dunn's Snail Sucker,-0.2,-78.4833,"Type locality: Pimampiro, San Nicolas, Prov. Imbabura, Ecuador."
2837,28696,Sibon linearis,Sibon linearis,18.4302,-95.1451,"Type locality: Balzapote, municipality of San Andrés Tuxtla, Veracruz, México, 100 m elevation."
2895,112534,Sibon manzanaresi,Sibon manzanaresi,14.94682,-84.51192,"Type locality: San San Hil, 14° 56.809’ N, 84° 30.715’ W, 300 elevation, Departamento de Gracias a Dios, Honduras."
1612,146428,Sibon merendonensis,Sibon merendonensis,14.93042,-89.4167,"Type locality: Finca la Bendición, 4.0 km SE (by road) of soccer field at junction with road to Pinalito, then 7.6 km E (by road) of La Trementina, 14.93042°N, 89.4167°W (WGS84 Datum), 1364 m elevation, Departamento Zacapa, Guatemala."
2231,112535,Sibon miskitus,Sibon miskitus,14.92227,-84.69118,"Type locality: Warunta Tingni Kiamp, 14° 55.336’ N, 84° 41.471’ W, 150 elevation, Departamento de Gracias a Dios, Honduras."
2349,200600,Sibon noalamina,Sibon noalamina,8.7891,-82.2155,"Type locality: headwaters of Río Chiriquí Malí, approximately 6.4 km NW Fortuna dam (8.7891°N, 82.2155°W, 1050 m elevation), Bosque Protector Palo Seco, Comarca Ngöbe-Buglé (formerly province of Bocas del Toro), Panama."
293,112536,Sibon perissostichon,Sibon perissostichon,8.6735,-82.2162,"Type locality: near Lost and Found Ecohostel, Reserva Forestal La Fortuna, 8° 40.47’ N, 82° 12.97’ W, 1434 m elevation."
2807,1403077,Siderolamprus laf,Siderolamprus laf,8.67462,-82.21958,"Type locality: on the grounds of the Lost and Found ecohostel (8.67462°N, 82.21958°W; 1,250 m asl), Reserva Forestal La Fortuna, Chiriquí, Panama"
2834,1403074,Siderolamprus orobius,Siderolamprus orobius,9.3167,-83.6925,"Type locality: are near Hortensia, Palma and Fortuna on the Carretera Interamericana, 1500-2000 m elevation, Canton Pérez-Zeledón, Cordillera de Talamanca, San José, Costa Rica."
2835,1403073,Siderolamprus owenii,Owen's Galliwasp,14.572048,-88.653513,Type locality: “Amerique”
344,540193,Sigaloseps balios,Sigaloseps balios,-21.8825,166.5792,Type locality: Massif du Humboldt 21°52’57”S 166°34’45”E at 1350 m elevation.
2086,540194,Sigaloseps conditus,Sigaloseps conditus,-22.1,166.6833,"Type locality: Rivière Bleue, 4.7 km east of Pont Germain 22°06’S 166°41’E"
345,540195,Sigaloseps ferrugicauda,Sigaloseps ferrugicauda,-22,166.4667,"Type locality: Mt Ouin, track along northeast edge of Mt Ouin Range 22°00’S 166°28’E."
2087,540196,Sigaloseps pisinnus,Sigaloseps pisinnus,-21.73889,166.15472,"Type locality: Pic Ningua 21°44’20”S 166°09’17”E, New Caledonia"
2040,37623,Sigaloseps ruficauda,Red-tailed Shiny Skink,-22.0625,166.3442,"Type locality: Mt. Mou, New Caledonia (22° 03’ 45” S, 166° 20’ 39” E)"
437,35120,Simoselaps minimus,Dampierland Burrowing Snake,-17.9617,122.2357,"Type locality: Broome, W. A."
195,31385,Sitana fusca,Dark Fan-throated Agama,26.9938,85.896,"Type locality: ""East Nepal, Ghauri Dhara Road Camp 0.8 km north of the road Janatir-Bardibas. Geographic coordinates: 26º59'25.0"" N, 85º53'45.6"" E."
1342,738142,Sitana kalesari,Kalesar Fan-throated Agama,30.386722,77.029042,"Type locality: Paddal line (N 30°23'12.2”; E 077°01'44.5”; elevation 387.6 m), Kalesar National Park, Wildlife Sanctuary (District: Yammuna Nagar), Haryana, India"
1599,31384,Sitana schleichi,Schleich's Siwalik Sitana,,,Type locality: Suklaphantah National Park (West-Nepal)
459,146433,Smaug regius,Regal Girdled Lizard,-19.2028,32.7923,"Type locality: Dora, 8 miles S.S.W. of Umtali, Southern Rhodesia at 3700 ft. elevation (= 1100 m elevation)"
698,28636,Spalerosophis josephscorteccii,Scortecci's Diadem Snake,11,49.05,"Type locality: Galgalo oasis, NW Somalia ((11°00'N, 49°03'E)"
1461,33783,Sphaerodactylus asterulus,Haitian Least Gecko,19.1033,-72.2583,"Type locality: 9.3 km W Ça Soleil, 92 m, Département de l'Artibonite, Haiti."
1086,33779,Sphaerodactylus becki,Beck's Least Gecko,18.4106,-75.022,Type locality: Navassa Island.
1829,33778,Sphaerodactylus bromeliarum,El Yunque Least Gecko,20.4122,-74.1197,"Type locality: Western slope of El Yunque de Baracoa, above Tabojó, 15 km W Baracoa, Guantánamo Province, Cuba."
2644,33773,Sphaerodactylus cinereus,Gray Gecko,18.9712,-72.2852,Type locality: St.-Domingue (= Haiti).
409,33804,Sphaerodactylus cricoderus,Turquino Collared Sphaero,20.0425,-75.8321,"Type locality: ""2.8 km N Uvero. Santiago de Cuba Prov. Cuba, 136 m"""
2664,33805,Sphaerodactylus cryphius,Bakoruco Least Gecko,18.3979185,-71.5780493,"Type locality: 13 km NW Puerto Escondido (= 5 km SE La Florida), 153 m, Independencia Province, República Dominicana."
1830,33757,Sphaerodactylus docimus,Cabo Cruz Banded Sphaero,20.2545,-76.2303,"Type locality: Cabo Cruz, Granma Province, Cuba."
964,33755,Sphaerodactylus elasmorhynchus,Marche Leon Least Gecko,18.2121,-74.2643,"Type locality: Ca. 5 km (airline) SSE Marché Léon, Département de la Grand'Anse, Haiti."
1835,33750,Sphaerodactylus epiurus,Hispaniolan Tailspot Sphaero,19.3033,-70.22,"Type locality: Loma El Penon (near Garcia), approximately 5 lin airline N Bejucal, 100-290 m, Altagracia Province, Dominican Republic"""
2021,33737,Sphaerodactylus gilvitorques,Jamaica Least Gecko,18.1096,-77.2975,Type locality: Jamaica.
1460,33731,Sphaerodactylus kirbyi,Bequia Sphaero,13.0014,-61.2272,"Type locality: ""Slope above Friendship Bay, Bequia, Grenadines"""
681,33729,Sphaerodactylus ladae,Martin Garcia Least Gecko,18.4878,-71.1364,"Type locality: 3.0 km by road east of Canoa (measured from junction with Santo Domingo-Barahona highway), 10 m, Barahona Province, República Dominicana (18° 29'16""N, 71° 08'11"" W)."
411,33728,Sphaerodactylus lazelli,Cap-Haitien Least Gecko,19.7333,-72.2167,"Type locality: Cap Haitien, Departement du Nord, Haiti"
2658,33709,Sphaerodactylus micropithecus,Monito Gecko,18.3773,-67.256,Type locality: Isla Monito.
1851,33688,Sphaerodactylus nycteropus,Morne Dubois Least Gecko,18.25,-73.75,"Type locality: The eastern slope of the terminal hill of the Morne Dubois (= Morne Rouge) Peninsula, Département du Sud, Haiti."
1459,33686,Sphaerodactylus ocoae,Peravia Least Gecko,18.39,-70.5983,"Type locality: 3.0 km N Cruce de Ocoa, 214 m, Peravia Province, República Dominicana."
1989,33687,Sphaerodactylus oliveri,Juventud Least Gecko,22.1333,-80.4333,"Type locality: Rancho Gavilián, near Cienfuegos, Cienfuegos Province, Cuba."
2542,33685,Sphaerodactylus omoglaux,Fond Parisien Least Gecko,18.5415,-71.7253,"Type locality: On the eastern edge of the town of Fond Parisien near the shore of Etang Saumâtre, Département de l'Ouest, Haiti."
