taxon_id,Name,Common name,Latitude,Longitude
562944,Hemicordulia cyclopica,Hemicordulia cyclopica,-5.446,151.464
562945,Hemicordulia edai,Hemicordulia edai,,
99255,Diastatomma bicolor,Diastatomma bicolor,,
562503,Davidius qinlingensis,Davidius qinlingensis,,
433563,Davidius zhoui,Davidius zhoui,,
94120,Anisogomphus vulvalis,Anisogomphus vulvalis,,
110848,Pseudagrion schmidtianum,Pseudagrion schmidtianum,-10.2844,123.7968
562447,Anisogomphus yanagisawai,Anisogomphus yanagisawai,18.9,98.866667
562451,Anormogomphus exilocorpus,Anormogomphus exilocorpus,,
110855,Pseudagrion spinithoracicum,Pseudagrion spinithoracicum,,
99320,Diplacina cyrene,Diplacina cyrene,-1.133,131.5
563082,Huonia hypsophila,Huonia hypsophila,,
562455,Aphylla caudalis,Aphylla caudalis,,
563219,Orthetrum lusinga,Orthetrum lusinga,-10.58,27.83
562458,Aphylla edentata,Aphylla edentata,-0.5228,-75.2567
562460,Aphylla janirae,Aphylla janirae,,
94278,Aphylla robusta,Aphylla robusta,,
98644,Crenigomphus denticulatus,Crenigomphus denticulatus,,
307142,Archaeogomphus furcatus,Mexican Snouttail,21.719167,-98.968333
562467,Archaeogomphus globulus,Archaeogomphus globulus,,
94675,Asiagomphus amamiensis,Amami Clubtail,,
562472,Asiagomphus giza,Asiagomphus giza,12.2026,107.7583
990989,Asiagomphus kosterini,Asiagomphus kosterini,12.2026,107.7583
990991,Asiagomphus superciliaris,Asiagomphus superciliaris,21.495638,101.564106
562483,Burmagomphus arvalis,Burmagomphus arvalis,,
562485,Burmagomphus bashanensis,Burmagomphus bashanensis,,
1429728,Argia noveloi,Argia noveloi,,
93543,Agriocnemis dabreui,Agriocnemis dabreui,,
562982,Procordulia valevahalo,Procordulia valevahalo,-9.6688,160.057
106633,Navicordulia amazonica,Navicordulia amazonica,,
106634,Navicordulia atlantica,Navicordulia atlantica,,
562969,Navicordulia vagans,Navicordulia vagans,,
562950,Hemicordulia haluco,Hemicordulia haluco,6.92432,158.285
503050,Hemicordulia novaehollandiae,Hemicordulia novaehollandiae,,
197148,Cordulisantosia marshalli,Cordulisantosia marshalli,,
270712,Erpetogomphus agkistrodon,Dark Ringtail,19.232009,-101.735093
561747,Prodasineura hanzhongensis,Prodasineura hanzhongensis,,
561778,Risiocnemis gracilis,Risiocnemis gracilis,16.117,120.96
561789,Torrenticnemis filicornis,Torrenticnemis filicornis,-4.12,139.63
561779,Risiocnemis hamalaineni,Risiocnemis hamalaineni,,
991048,Prodasineura bolavenensis,Prodasineura bolavenensis,,
1134309,Prodasineura kong,Prodasineura kong,,
561751,Prodasineura lansbergei,Prodasineura lansbergei,,
110583,Prodasineura odoneli,Prodasineura odoneli,,
561736,Paramecocnemis eos,Paramecocnemis eos,,
561737,Paramecocnemis similis,Paramecocnemis similis,,
561738,Paramecocnemis spinosa,Paramecocnemis spinosa,,
561735,Paracnemis secundaris,Paracnemis secundaris,,
561734,Papuargia brevistigma,Papuargia brevistigma,-6.27635,142.1022
561716,Palaiargia benkeni,Palaiargia benkeni,-4.033,139.787
561717,Palaiargia carnifex,Palaiargia carnifex,-3.417,142.067
561730,Palaiargia stellata,Palaiargia stellata,-2.774,132.798
561731,Palaiargia susannae,Palaiargia susannae,-0.86933,130.46175
561732,Palaiargia traunae,Palaiargia traunae,-5.4855,144.2355
561654,Nososticta acudens,Nososticta acudens,-7.14823,144.38228
561655,Nososticta acuminata,Nososticta acuminata,-7.73333,146.48333
561667,Nososticta chrismulleri,Nososticta chrismulleri,-7.12163,144.37393
561673,Nososticta dora,Nososticta dora,-0.87297,130.46253
561674,Nososticta dorsonigra,Nososticta dorsonigra,-7.735,146.496
561676,Nososticta egregia,Nososticta egregia,-3.4,126.6667
561681,Nososticta fonticola,Nososticta fonticola,-2.582,140.651
561683,Nososticta hiroakii,Nososticta hiroakii,-0.72357,135.70202
104327,Leptogomphus inclitus,Leptogomphus inclitus,,
562582,Leptogomphus tamdaoensis,Leptogomphus tamdaoensis,,
561688,Nososticta longicauda,Nososticta longicauda,-6.3991,142.97613
561689,Nososticta makrodon,Nososticta makrodon,-5.90795,141.84622
561690,Nososticta manuscola,Nososticta manuscola,-2.211,146.965
561691,Nososticta marina,Nososticta marina,-5.2937,141.2524
602526,Nososticta nicobarica,Nososticta nicobarica,,
561696,Nososticta oculata,Nososticta oculata,-5.3082,141.2528
561697,Nososticta ovimacula,Nososticta ovimacula,-6.44833,142.95978
561698,Nososticta paraconifera,Nososticta paraconifera,-5.90795,141.84622
561699,Nososticta parafonticola,Nososticta parafonticola,-4.64735,141.79793
991039,Nososticta purari,Nososticta purari,-7.3126,145.1378
107095,Nososticta plagiata,Nososticta plagiata,,
561606,Idiocnemis australis,Idiocnemis australis,-5.2937,141.2524
1418402,Amorphostigma kessleri,Amorphostigma kessleri,,
561609,Idiocnemis inornata,Idiocnemis inornata,-0.85756,130.58981
561613,Idiocnemis mertoni,Idiocnemis mertoni,-5.864,140.693
561616,Idiocnemis patriciae,Idiocnemis patriciae,-6.7166,145.0833
561617,Idiocnemis polhemi,Idiocnemis polhemi,-6.464,142.855
561618,Idiocnemis pruinescens,Idiocnemis pruinescens,-7.735,146.496
561619,Idiocnemis schorri,Idiocnemis schorri,-5.334,141.2775
561620,Idiocnemis strumidens,Idiocnemis strumidens,-0.87297,130.46253
561602,Hylaeargia lisae,Hylaeargia lisae,-5.1202,141.2547
561621,Idiocnemis zebrina,Idiocnemis zebrina,,
103062,Hylaeargia magnifica,Hylaeargia magnifica,-5.283,142.497
561603,Hylaeargia simplex,Hylaeargia simplex,-4.69563,141.74802
561604,Hylaeargia simulatrix,Hylaeargia simulatrix,-3.52488,139.06808
1418404,Palaemnema lorae,Palaemnema lorae,,
1418405,Protosticta anamalaica,Protosticta anamalaica,,
561590,Elattoneura erythromma,Elattoneura erythromma,,
733473,Elattoneura lindleyi,Elattoneura lindleyi,,
99777,Elattoneura nihari,Elattoneura nihari,,
561597,Elattoneura perisi,Elattoneura perisi,,
561558,Coeliccia boettcheri,Coeliccia boettcheri,,
602524,Coeliccia duytan,Coeliccia duytan,14.426111,107.721111
990998,Coeliccia lecongcoi,Coeliccia lecongcoi,15.147,107.752
561566,Coeliccia lieftincki,Coeliccia lieftincki,-7.7511,108.9846
561568,Coeliccia mattii,Coeliccia mattii,12.2026,107.7583
561570,Coeliccia mientrung,Coeliccia mientrung,15.3025,107.72777
562407,Rhionaeschna nubigena,Rhionaeschna nubigena,0.85,-65.97
561573,Coeliccia paludensis,Coeliccia paludensis,,
561575,Coeliccia resecta,Coeliccia resecta,-1.283,116.833
149638,Pinheyschna moori,Zambesi Hawker,,
561536,Archboldargia gloriosa,Archboldargia gloriosa,-3.3,139.02
561538,Archboldargia scissorhandsi,Archboldargia scissorhandsi,,
733474,Elattoneura tsiamae,Elattoneura tsiamae,-1.45488,14.17845
114185,Titanosticta macrogaster,Titanosticta macrogaster,-4.41143,151.75368
562587,Lestinogomphus nefrens,Lestinogomphus nefrens,-1.96,12.22
104469,Lestinogomphus africanus,Lestinogomphus africanus,,
562589,Lestinogomphus venustus,Lestinogomphus venustus,-1.6319,13.8888
197354,Drepanoneura donnellyi,Drepanoneura donnellyi,5.2011,-74.9128
99780,Elattoneura pluotae,Elattoneura pluotae,,
113452,Sulcosticta striata,Sulcosticta striata,16.2539,121.8894
561791,Acanthagrion descendens,Acanthagrion descendens,,
93577,Agyrtacantha othello,Agyrtacantha othello,-3.29,139.13
562323,Gynacantha risi,Gynacantha risi,4.368,101.334
105070,Macrothemis brevidens,Macrothemis brevidens,2.23333,-54.46667
101928,Gynacantha constricta,Gynacantha constricta,14.1667,121.333
111737,Rhionaeschna vazquezae,West Mexican Darner,18.838688,-100.265731
149538,Megalogomphus cochinchinensis,Megalogomphus cochinchinensis,,
105562,Melligomphus dolus,Melligomphus dolus,,
106989,Neurogomphus cocytius,Kokytos Siphontail,-3.842638,-54.973877
562605,Microgomphus zebra,Microgomphus zebra,,
562608,Nihonogomphus brevipennis,Nihonogomphus brevipennis,,
562612,Nihonogomphus lieftincki,Nihonogomphus lieftincki,,
562625,Nychogomphus bidentatus,Nychogomphus bidentatus,,
562660,Paragomphus lemperti,Paragomphus lemperti,7.5165,-8.7044
107593,Onychogomphus maclachlani,Onychogomphus maclachlani,,
562620,Notogomphus intermedius,Notogomphus intermedius,0.212,34.924
149593,Orientogomphus naninus,Orientogomphus naninus,14.3064,108.4488
108498,Paragomphus frontalis,Paragomphus frontalis,,
108504,Paragomphus lacustris,Paragomphus lacustris,0.333333,32.583333
518419,Pseudagrion aureolum,Pseudagrion aureolum,-1.37,14.15
110785,Pseudagrion cheliferum,Pseudagrion cheliferum,,
110780,Pseudagrion azureum,Pseudagrion azureum,,
1134278,Paragomphus obliteratus,Paragomphus obliteratus,,
149624,Phaenandrogomphus dingavani,Phaenandrogomphus dingavani,,
109391,Phyllogomphoides angularis,Phyllogomphoides angularis,,
109407,Phyllogomphus bartolozzii,Phyllogomphus bartolozzii,,
110608,Progomphus amarillus,Yellow-patterned Sanddragon,21.7152,-99.0191
562727,Progomphus basalis,Progomphus basalis,,
562732,Progomphus elegans,Progomphus elegans,,
562735,Progomphus formalis,Progomphus formalis,,
562741,Progomphus microcephalus,Progomphus microcephalus,,
562776,Stylurus gaudens,Stylurus gaudens,,
562779,Stylurus nobilis,Stylurus nobilis,,
562767,Sinogomphus pylades,Sinogomphus pylades,27.6667,117.6667
562797,Zonophora nobilis,Zonophora nobilis,0.8333,-66.1622
197209,Polythore beata,Polythore beata,,
197208,Polythore batesi,Polythore batesi,-11.7815,-72.7017
1418403,Heteragrion roquei,Heteragrion roquei,-15.3101,-39.1621
109146,Perissolestes cornutus,Perissolestes cornutus,-0.6319,-76.1442
560985,Perilestes eustaquioi,Perilestes eustaquioi,,
197529,Teinopodagrion waynu,Teinopodagrion waynu,,
149358,Devadatta cyanocephala,Devadatta cyanocephala,16.1264,108.246
95556,Bayadera longicauda,Bayadera longicauda,,
561359,Heliocypha mariae,Heliocypha mariae,,
561351,Chlorocypha flammea,Chlorocypha flammea,0.4093,30.4063
561368,Libellago blanda,Libellago blanda,,
561388,Platycypha rubriventris,Platycypha rubriventris,,
561398,Rhinocypha peitho,Rhinocypha peitho,,
111700,Rhinocypha ogasawarensis,Rhinocypha ogasawarensis,,
197509,Philogenia umbrosa,Philogenia umbrosa,,
563030,Diplacina ismene,Diplacina ismene,-0.8475,130.58722
562536,Euthygomphus parvus,Euthygomphus parvus,6.40209,99.81971
562246,Anax fumosus,Anax fumosus,-1.45,119.98333
562385,Plattycantha venatrix,Plattycantha venatrix,-2.51071,140.52702
562585,Leptogomphus williamsoni,Leptogomphus williamsoni,2.9793,114.7492
1010908,Macromia chui,Macromia chui,,
562437,Acrogomphus jubilaris,Acrogomphus jubilaris,1.0648,110.2837
562656,Paragomphus clausnitzerorum,Paragomphus clausnitzerorum,0.1298,13.6772
562657,Paragomphus darwalli,Paragomphus darwalli,-8.16,15.22
562678,Phyllocycla armata,Phyllocycla armata,,
562683,Phyllocycla hamata,Phyllocycla hamata,-10.93,-63.12
323720,Archaeophya adamsi,Horned Urfly,-33.3986,151.26777
562700,Phyllogomphoides brunneus,Phyllogomphoides brunneus,-3.4333,-78.5167
562722,Progomphus abbreviatus,Progomphus abbreviatus,,
562733,Progomphus fassli,Progomphus fassli,,
562734,Progomphus flinti,Progomphus flinti,-22.6594,-56.1104
562742,Progomphus montanus,Progomphus montanus,,
562743,Progomphus nervis,Progomphus nervis,,
562749,Progomphus superbus,Progomphus superbus,,
562759,Sieboldius maai,Sieboldius maai,,
563228,Perithemis capixaba,Perithemis capixaba,-20.75,-41.233334
433117,Allocnemis maccleeryi,Allocnemis maccleeryi,-13.3667,34
733492,Micrathyria wasscheri,Micrathyria wasscheri,4.95,-52.45
149498,Leptogomphus uenoi,Leptogomphus uenoi,12.1805,108.6873
1044991,Chlorogomphus dyak,Chlorogomphus dyak,1.11905,110.22793
562571,Lamelligomphus hanzhongensis,Lamelligomphus hanzhongensis,,
562572,Lamelligomphus motuoensis,Lamelligomphus motuoensis,,
270432,Agriogomphus tumens,Slender Clubtail,10.129,-83.605
83274,Diastatops emilia,Diastatops emilia,-4.29268,-55.9629
94118,Anisogomphus orites,Anisogomphus orites,,
99135,Davidius kumaonensis,Davidius kumaonensis,,
100388,Erythrodiplax acantha,Erythrodiplax acantha,,
101651,Gomphidia williamsoni,Gomphidia williamsoni,,
104472,Lestinogomphus congoensis,Lestinogomphus congoensis,-1.58588,13.15631
104932,Lyriothemis salva,Lyriothemis salva,,
105775,Microgomphus jannyae,Microgomphus jannyae,,
733531,Miocora notoxantha,Miocora notoxantha,10.265902,-84.847408
107582,Onychogomphus banteng,Onychogomphus banteng,-6.765,106.575
991036,Nannophlebia lorquini,Nannophlebia lorquini,-0.745,127.645
109375,Phyllocycla sordida,Phyllocycla sordida,,
109393,Phyllogomphoides apiculatus,Spine-tipped Leaftail,18.192778,-103.045
109291,Philogenia boliviana,Philogenia boliviana,-12.12,-70.97
110610,Progomphus angeloi,Progomphus angeloi,,
115295,Zygonyx eusebia,Zygonyx eusebia,2.11,22.69
561462,Teinopodagrion epidrium,Teinopodagrion epidrium,,
323631,Austrogomphus mouldsorum,Kimberley Hunter,-16.016,127.966
308189,Phyllogomphoides danieli,Daniel's Leaftail,17.35819,-99.46289
270714,Erpetogomphus cophias,Plain Ringtail,18.984139,-100.066913
433277,Bayadera fasciata,Bayadera fasciata,,
561471,Polythore koepckei,Polythore koepckei,,
562512,Ebegomphus demerarae,Ebegomphus demerarae,,
562507,Diaphlebia nexans,Diaphlebia nexans,,
562506,Desmogomphus anchicayensis,Desmogomphus anchicayensis,,
562504,Davidius triangularis,Davidius triangularis,,
562760,Sinogomphus asahinai,Sinogomphus asahinai,,
562799,Zonophora supratriangularis,Zonophora supratriangularis,1.9215,-67.0401
563004,Bironides liesthes,Bironides liesthes,-2.61,140.915
563001,Antidythemis nigra,Antidythemis nigra,,
563112,Macrothemis hosanai,Macrothemis hosanai,,
563113,Macrothemis ludia,Macrothemis ludia,10.368258,-66.668249
563184,Oligoclada crocogaster,Oligoclada crocogaster,,
1416557,Cephalaeschna biguttata,Cephalaeschna biguttata,,
1444434,Perissolestes rupestris,Perissolestes rupestris,,
518392,Macrothemis guarauno,Macrothemis guarauno,3.92404,-53.23477
1304617,Palaeosynthemis papilio,Palaeosynthemis papilio,-7.146,145.141
1304615,Erythrodiplax nataliae,Erythrodiplax nataliae,,
1304623,Phaenandrogomphus treadawayi,Phaenandrogomphus treadawayi,11.9986,120.2058
1304631,Gynacantha andamanae,Gynacantha andamanae,0,0
1304632,Cephalaeschna yashiroi,Cephalaeschna yashiroi,,
1304634,Teinobasis taripu,Teinobasis taripu,,
1304636,Pseudagrion luzonicum,Pseudagrion luzonicum,,
1304637,Papuagrion forceps,Papuagrion forceps,,
1304638,Negragrion sagma,Negragrion sagma,,
1304649,Coeliccia diehlae,Coeliccia diehlae,,
1304659,Heteragrion lencionii,Heteragrion lencionii,-10.5379,-37.0589
1304653,Wahnesia rossel,Wahnesia rossel,,
1304654,Wahnesia muyuw,Wahnesia muyuw,,
1201135,Epigomphus brillantina,Epigomphus brillantina,6.89664,-74.57579
1304612,Orthetrum erythronigrum,Nicobar Forest Hawk,6.99067,93.87136
1304621,Chlorogomphus danhkyi,Chlorogomphus danhkyi,15.0444,107.927
1304635,Teinobasis nigrostigma,Teinobasis nigrostigma,,
1304642,Forcepsioneura machadorum,Forcepsioneura machadorum,,
1304647,Coeliccia natgeo,Coeliccia natgeo,18.2782,105.3725
1304648,Coeliccia junis,Coeliccia junis,2.931,113.3903
1304656,Argiolestes varga,Argiolestes varga,,
94679,Asiagomphus pacatus,Asiagomphus pacatus,,
197552,Acanthagrion latapistylum,Acanthagrion latapistylum,,
197541,Perissolestes remus,Perissolestes remus,,
561500,Tatocnemis denticularis,Tatocnemis denticularis,-19.041636,46.684937
561501,Tatocnemis emarginatipennis,Tatocnemis emarginatipennis,,
112323,Sciotropis cyclanthorum,Sciotropis cyclanthorum,,
96240,Burmargiolestes laidlawi,Burmargiolestes laidlawi,,
1030709,Dactylobasis demarmelsi,Dactylobasis demarmelsi,,
561505,Tatocnemis robinsoni,Tatocnemis robinsoni,,
561502,Tatocnemis mellisi,Tatocnemis mellisi,,
561480,Rhipidolestes lii,Rhipidolestes lii,,
561474,Bornargiolestes reelsi,Bornargiolestes reelsi,1.2379,110.1055
561498,Protolestes rufescens,Protolestes rufescens,,
1427671,Protosticta francyi,Protosticta francyi,,
103065,Hylaeothemis gardeneri,Hylaeothemis gardeneri,,
197653,Mesamphiagrion occultum,Mesamphiagrion occultum,-0.563055,-77.875555
561964,Melanesobasis simmondsi,Melanesobasis simmondsi,,
224513,Megalagrion williamsoni,Williamson's Hawaiian Damselfly,,
104302,Leptobasis candelaria,Caribbean Swampdamsel,19.059167,-102.225833
733481,Leptagrion lencioninetoi,Leptagrion lencioninetoi,-22.450556,-42.770833
197402,Lamproneura lucerna,Lamproneura lucerna,,
103641,Junix elumbis,Junix elumbis,,
561931,Ischnura foylei,Ischnura foylei,,
991028,Ischnura solitaria,Ischnura solitaria,,
561947,Ischnura xanthocyane,Ischnura xanthocyane,-4.08,138.4
561914,Hivaagrion halecarpenteri,Hivaagrion halecarpenteri,,
197408,Forcepsioneura grossiorum,Forcepsioneura grossiorum,,
197407,Forcepsioneura haerteli,Forcepsioneura haerteli,,
197412,Epipleoneura demarmelsi,Epipleoneura demarmelsi,5.97,-62.52
991015,Forcepsioneura serrabonita,Forcepsioneura serrabonita,,
100197,Epipleoneura fuscaenea,Epipleoneura fuscaenea,,
197424,Epipleoneura haroldoi,Epipleoneura haroldoi,-3.65,-52.37
100198,Epipleoneura kaxuriana,Epipleoneura kaxuriana,,
197422,Epipleoneura machadoi,Epipleoneura machadoi,,
100202,Epipleoneura metallica,Epipleoneura metallica,,
197420,Epipleoneura pallida,Epipleoneura pallida,,
197416,Epipleoneura waiwaiana,Epipleoneura waiwaiana,,
1510543,Minagrion veredae,Minagrion veredae,,
1510545,Nikoulabasis ilievae,Nikoulabasis ilievae,,
197353,Drepanoneura flinti,Drepanoneura flinti,0.0789,-72.4472
733486,Mastigogomphus dissimilis,Southern Snorkeltail,,
562955,Hemicordulia silvarum,Hemicordulia silvarum,-2.211,146.965
103306,Idiocnemis huonensis,Idiocnemis huonensis,-6.729,147.052
991025,Idiocnemis lakekamuensis,Idiocnemis lakekamuensis,-7.73333,146.48333
561662,Nososticta beatrix,Nososticta beatrix,-4.7011,141.84221
561666,Nososticta chalybeostoma,Nososticta chalybeostoma,-4.62078,141.68967
98817,Cyanocnemis aureofrons,Cyanocnemis aureofrons,-7.156913,144.8349
93538,Agriocnemis aderces,Agriocnemis aderces,,
561012,Indolestes linsleyi,Indolestes linsleyi,-9.2667,147.4833
103307,Idiocnemis inaequidens,Idiocnemis inaequidens,-7.2,146.65
561644,Lieftinckia kimminsi,Lieftinckia kimminsi,-6.314,155.519
105690,Metaphya tillyardi,Metaphya tillyardi,-2.533,140.7
561771,Rhyacocnemis sufficiens,Rhyacocnemis sufficiens,-9.3667,150.2667
561680,Nososticta finisterrae,Nososticta finisterrae,-5.2937,141.2524
107089,Nososticta irene,Nososticta irene,-3.284,138.636
561693,Nososticta melanoxantha,Nososticta melanoxantha,,
562027,Papuagrion corruptum,Papuagrion corruptum,,
107096,Nososticta plagioxantha,Nososticta plagioxantha,-3.036,136.378
112440,Selysioneura rhaphia,Selysioneura rhaphia,-10,151
562207,Teinobasis scintillans,Teinobasis scintillans,-5.1202,141.2547
561532,Tanymecosticta leptalea,Tanymecosticta leptalea,,
563268,Tramea liberata,Tramea liberata,-1.433,149.612
561292,Wahnesia luteipes,Wahnesia luteipes,-9.7667,149.9333
561280,Pyrrhargiolestes tenuispinus,Pyrrhargiolestes tenuispinus,-9.5,147.4166
562913,Palaeosynthemis primigenia,Palaeosynthemis primigenia,-4.396,140.434
561286,Wahnesia annulipes,Wahnesia annulipes,-10.614389,151.018611
562650,Orientogomphus aemulus,Orientogomphus aemulus,-4.4667,105.2833
224511,Megalagrion mauka,Megalagrion mauka,,
114301,Tragogomphus aurivillii,Tragogomphus aurivillii,,
114461,Trithemis aequalis,Swamp Dropwing,-19.8679,23.3761
114467,Trithemis basitincta,Jungle Dropwing,-1.58588,13.15631
561795,Acanthagrion triangulare,Acanthagrion triangulare,,
93010,Acanthallagma strohmi,Acanthallagma strohmi,-9.7003,-65.3682
197457,Tuberculobasis arara,Tuberculobasis arara,,
197451,Tuberculobasis karitiana,Tuberculobasis karitiana,,
197459,Tuberculobasis yanomami,Tuberculobasis yanomami,,
98814,Cyanallagma ferenigrum,Cyanallagma ferenigrum,,
197695,Cyanallagma trimaculatum,Cyanallagma trimaculatum,,
990987,Argia nataliae,Argia nataliae,6.4116,-74.5773
197724,Argia mishuyaca,Argia mishuyaca,-3.77,-73.25
512404,Umma gumma,Umma gumma,0.56,10.24
561894,Coenagrion melanoproctum,Coenagrion melanoproctum,,
561852,Argia palmata,Argia palmata,,
561855,Argia rudolphi,Rudolph's Dancer,,
561857,Argia schorri,Golfo Dulce Dancer,8.655,-83.1331
197712,Argia tamoyo,Argia tamoyo,-21.79,-56.99
990981,Amphicnemis rigiketit,Amphicnemis rigiketit,1.4096,110.4046
94509,Archibasis crucigera,Archibasis crucigera,-4.42779,135.3453
197471,Argentagrion silviae,Argentagrion silviae,,
93540,Agriocnemis angustirami,Agriocnemis angustirami,6.49054,-10.6495
562224,Vanuatubasis malekulana,Vanuatubasis malekulana,,
562800,Zonophora surinamensis,Zonophora surinamensis,,
561708,Nososticta smilodon,Nososticta smilodon,-7.12163,144.37393
561707,Nososticta silvicola,Nososticta silvicola,-3.58,134.4
561136,Drepanosticta sugbo,Drepanosticta sugbo,,
561812,Agriocnemis interrupta,Agriocnemis interrupta,,
561819,Agriocnemis thoracalis,Agriocnemis thoracalis,,
197462,Tuberculobasis costalimai,Tuberculobasis costalimai,,
197452,Tuberculobasis guarani,Tuberculobasis guarani,,
197450,Tuberculobasis macuxi,Tuberculobasis macuxi,5.506874,-55.207018
197460,Tuberculobasis mammilaris,Tuberculobasis mammilaris,,
114019,Thaumatagrion funereum,Thaumatagrion funereum,-7.156913,144.8349
197448,Tuberculobasis tirio,Tuberculobasis tirio,,
197489,Tepuibasis fulva,Tepuibasis fulva,,
197494,Tepuibasis neblinae,Tepuibasis neblinae,0.9,-66.03
197492,Tepuibasis nigra,Tepuibasis nigra,,
197603,Telebasis bastiaani,Telebasis bastiaani,,
197582,Telebasis carvalhoi,Telebasis carvalhoi,-21.815625,-41.293412
197598,Telebasis coccinea,Telebasis coccinea,-22.6522,-56.0257
197574,Telebasis lenkoi,Telebasis lenkoi,,
113843,Telebasis milleri,Telebasis milleri,-10.93,-71.3
197572,Telebasis myrianae,Telebasis myrianae,-21.815625,-41.293412
197568,Telebasis pataxo,Telebasis pataxo,-21.815625,-41.293412
197583,Telebasis watsoni,Telebasis watsoni,-21.815625,-41.293412
562150,Teinobasis aerides,Teinobasis aerides,6.87619,158.232
562154,Teinobasis aluensis,Teinobasis aluensis,-6.19958,155.29017
562155,Teinobasis angusticlavia,Teinobasis angusticlavia,-7.735,146.496
562163,Teinobasis chionopleura,Teinobasis chionopleura,-8.15681,159.59264
562164,Teinobasis chrysea,Teinobasis chrysea,-4.64735,141.79793
562166,Teinobasis cuneata,Teinobasis cuneata,-5.334,141.2775
562168,Teinobasis debeauforti,Teinobasis debeauforti,-2.36204,140.03776
562180,Teinobasis gracillima,Teinobasis gracillima,,
562183,Teinobasis imitans,Teinobasis imitans,-9.433,159.95
562186,Teinobasis laglaizei,Teinobasis laglaizei,-2.11142,134.34535
562189,Teinobasis lorquini,Teinobasis lorquini,-2.635,121.095
562192,Teinobasis macroglossa,Teinobasis macroglossa,-4.6427,141.74337
562194,Teinobasis micans,Teinobasis micans,-2.1,133.5
113813,Teinobasis nitescens,Teinobasis nitescens,-4.42779,135.3453
562200,Teinobasis olthofi,Teinobasis olthofi,-3.29,139.13
109149,Peristicta gauchae,Peristicta gauchae,,
562059,Peristicta guarellae,Peristicta guarellae,-12.49964,-54.0332
113814,Teinobasis prothoracica,Teinobasis prothoracica,-1.129775,131.4754
562215,Teinobasis vincenti,Teinobasis vincenti,-5.72918,142.26328
562212,Teinobasis strigosa,Teinobasis strigosa,,
1519013,Metagrion annehueberae,Metagrion annehueberae,,
110817,Pseudagrion igniceps,Pseudagrion igniceps,,
110825,Pseudagrion laidlawi,Pseudagrion laidlawi,25.68642,60.36463
1519016,Metagrion lopaui,Metagrion lopaui,,
1519017,Metagrion pseudolamprostoma,Metagrion pseudolamprostoma,,
197378,Peristicta janiceae,Peristicta janiceae,,
562054,Pericnemis flavicornis,Pericnemis flavicornis,,
562049,Paracercion barbatum,Paracercion barbatum,,
562030,Papuagrion flavipedum,Papuagrion flavipedum,-6.617,145.183
562032,Papuagrion fraterculum,Papuagrion fraterculum,-3.52131,139.13811
562033,Papuagrion insulare,Papuagrion insulare,-0.75,135.5
562041,Papuagrion parameles,Papuagrion parameles,-4.771,138.79
562042,Papuagrion pesechem,Papuagrion pesechem,-3.51679,139.0645
562043,Papuagrion rectangulare,Papuagrion rectangulare,-2.51071,140.52702
108403,Papuagrion reductum,Papuagrion reductum,,
562044,Papuagrion rufipedum,Papuagrion rufipedum,-2.51071,140.52702
562045,Papuagrion spinicaudum,Papuagrion spinicaudum,-2.533,140.6
562047,Papuagrion tydecksjuerging,Papuagrion tydecksjuerging,-5.12028,141.25806
562018,Pacificagrion lachrymosa,Pacificagrion lachrymosa,,
561227,Argiolestes tuberculiferus,Argiolestes tuberculiferus,-7.156913,144.8349
561226,Argiolestes roon,Argiolestes roon,-2.11,134.34
1519019,Metagrion toxopeus,Metagrion toxopeus,,
107086,Nososticta erythrura,Nososticta erythrura,-1.76,136.18
503049,Hemicordulia kalliste,Hemicordulia kalliste,-12.25,136.883333
1519022,Nososticta peti,Nososticta peti,,
1527063,Calesynthemis pamelae,Calesynthemis pamelae,,
197436,Palaemnema edmondi,Palaemnema edmondi,5.3203,-76.1736
1527060,Calesynthemis jeanlegrandi,Calesynthemis jeanlegrandi,,
197440,Palaemnema croceicauda,Palaemnema croceicauda,,
197659,Mesamphiagrion ovigerum,Mesamphiagrion ovigerum,4.61214,-74.07082
503047,Micromidia rodericki,Micromidia rodericki,-10.583333,142.216667
100045,Epigomphus echeverrii,Plate-crowned Knobtail,10.364149,-84.787549
96981,Cephalaeschna aritai,Cephalaeschna aritai,,
93147,Aciagrion fasciculare,Aciagrion fasciculare,,
97614,Chlorogomphus montanus,Chlorogomphus montanus,,
93466,Africallagma cuneistigma,Africallagma cuneistigma,,
93665,Allocnemis mitwabae,Allocnemis mitwabae,-9.95539,25.9647
323618,Eurysticta kununurra,Kimberley Pin,-16.266667,133.366667
100782,Eurysticta reevesi,Queensland Pin,-15.50162,144.48433
94224,Antipodogomphus dentosus,Top End Dragon,-14.466667,132.266667
561515,Oristicta rosendaleorum,Elegant Wiretail,-15.863658,145.008794
1519014,Metagrion furcatum,Metagrion furcatum,,
1519021,Nikoulabasis roseosticta,Nikoulabasis roseosticta,,
103406,Indolestes assamicus,Indolestes assamicus,,
102493,Hemicordulia koomina,Pilbara Emerald,-22.915778,119.204278
561830,Amphicnemis madelenae,Amphicnemis madelenae,1.5499,110.2769
99779,Elattoneura pasquinii,Elattoneura pasquinii,,
100054,Epigomphus verticicornis,Cartago Knobtail,8.80299,-82.4359
100404,Erythrodiplax nivea,Erythrodiplax nivea,,
102498,Hemicordulia ogasawarensis,Hemicordulia ogasawarensis,,
